Country,Year (2010-2018),Gini_index,Palma,Ratio: [top20_bottom20],Bottom 40,Region,OECD, GDP_PPP [USD2011] , Population ,N/A
Brazil,2017,53.3,3.89,17.06,10.9,Americas,Non-OECD,"$14,236.00 ","207,833,824.00",N/A
Brazil,2017,53.32,3.97,18.34,10.55,Americas,Non-OECD,"$14,236.00 ","207,833,824.00",N/A
Brazil,2018,54,4.06,17.76,10.6,Americas,Non-OECD,"$14,283.00 ","209,469,312.00",N/A
Brunei,2011,N/A,N/A,4.35,22.24,Asia,Non-OECD,"$82,503.00 ","393,687.00",N/A
Brunei,2016,N/A,N/A,4.61,21.32,Asia,Non-OECD,"$72,371.00 ","419,791.00",N/A
Bulgaria,2010,33.2,1.28,5.84,19.5,Europe,Non-OECD,"$15,223.00 ","7,425,011.00",N/A
Bulgaria,2010,35.65,1.46,6.74,18.36,Europe,Non-OECD,"$15,223.00 ","7,425,011.00",N/A
Bulgaria,2011,35,1.42,6.5,18.4,Europe,Non-OECD,"$15,612.00 ","7,378,652.00",N/A
Bulgaria,2011,34.28,1.36,6.4,19.14,Europe,Non-OECD,"$15,612.00 ","7,378,652.00",N/A
Bulgaria,2012,33.6,1.32,6.11,19.2,Europe,Non-OECD,"$15,712.00 ","7,334,007.00",N/A
Bulgaria,2012,36.01,1.49,6.93,18.36,Europe,Non-OECD,"$15,712.00 ","7,334,007.00",N/A
Bulgaria,2013,35.4,1.46,6.58,18.5,Europe,Non-OECD,"$15,884.00 ","7,290,092.00",N/A
Bulgaria,2013,36.57,1.54,7.48,17.89,Europe,Non-OECD,"$15,884.00 ","7,290,092.00",N/A
Bulgaria,2014,35.4,1.46,6.77,18.4,Europe,Non-OECD,"$16,275.00 ","7,245,648.00",N/A
Bulgaria,2014,37.42,1.62,7.31,17.79,Europe,Non-OECD,"$16,275.00 ","7,245,648.00",N/A
Bulgaria,2015,37,1.6,7.15,17.8,Europe,Non-OECD,"$16,948.00 ","7,199,739.00",N/A
Bulgaria,2016,37.7,1.64,7.65,17.2,Europe,Non-OECD,"$17,733.00 ","7,151,948.00",N/A
Bulgaria,2017,40.2,1.89,8.21,16.5,Europe,Non-OECD,"$18,537.00 ","7,102,452.00",N/A
Bulgaria,2018,39.6,1.84,7.63,17,Europe,Non-OECD,"$19,246.00 ","7,051,610.00",N/A
Burkina Faso,2014,35.3,1.48,5.33,20,Africa,Non-OECD,"$1,582.00 ","17,586,030.00",N/A
Burundi,2014,38.62,1.74,6.75,17.87,Africa,Non-OECD,$768.00 ,"9,844,301.00",N/A
Cambodia,2010,N/A,N/A,21.61,9.8,Asia,Non-OECD,"$2,523.00 ","14,308,740.00",N/A
Cambodia,2010,33.44,1.34,5.06,20.69,Asia,Non-OECD,"$2,523.00 ","14,308,740.00",N/A
Cambodia,2011,N/A,N/A,12.46,13.1,Asia,Non-OECD,"$2,659.00 ","14,537,886.00",N/A
Cambodia,2011,31.7,1.23,4.64,21.59,Asia,Non-OECD,"$2,659.00 ","14,537,886.00",N/A
Cambodia,2012,N/A,N/A,11.65,13.6,Asia,Non-OECD,"$2,807.00 ","14,776,866.00",N/A
Cambodia,2012,30.76,1.16,4.44,21.71,Asia,Non-OECD,"$2,807.00 ","14,776,866.00",N/A
Cambodia,2013,N/A,N/A,11.17,13.9,Asia,Non-OECD,"$2,964.00 ","15,022,692.00",N/A
Cambodia,2014,N/A,N/A,18.14,12.6,Asia,Non-OECD,"$3,124.00 ","15,270,790.00",N/A
Cameroon,2014,46.64,2.7,11.47,12.98,Africa,Non-OECD,"$3,134.00 ","22,681,854.00",N/A
Canada,2010,33.7,1.32,5.76,19.51,Americas,OECD,"$40,528.00 ","34,147,568.00",N/A
Canada,2010,31.8,1.2,5.27,20.22,Americas,OECD,"$40,528.00 ","34,147,568.00",N/A
Canada,2010,37.4,1.62,7.11,17.47,Americas,OECD,"$40,528.00 ","34,147,568.00",N/A
Canada,2010,35.9,1.49,6.68,17.9,Americas,OECD,"$40,528.00 ","34,147,568.00",N/A
Canada,2010,31.5,1.18,5.32,20.1,Americas,OECD,"$40,503.00 ","34,168,668.00",N/A
Canada,2010,35.6,1.46,6.55,18.1,Americas,OECD,"$40,503.00 ","34,168,668.00",N/A
Canada,2010,44.1,2.42,19.33,12.2,Americas,OECD,"$40,503.00 ","34,168,668.00",N/A
Canada,2010,31.6,N/A,N/A,N/A,Americas,OECD,"$40,503.00 ","34,168,668.00",N/A
Canada,2010,35.7,N/A,N/A,N/A,Americas,OECD,"$40,503.00 ","34,168,668.00",N/A
Canada,2010,44,N/A,N/A,N/A,Americas,OECD,"$40,503.00 ","34,168,668.00",N/A
Canada,2010,33.59,1.32,5.72,19.55,Americas,OECD,"$40,528.00 ","34,147,568.00",N/A
Canada,2011,31.1,1.15,5.26,20.3,Americas,OECD,"$41,330.00 ","34,538,622.00",N/A
Canada,2011,35.2,1.43,6.57,18,Americas,OECD,"$41,330.00 ","34,538,622.00",N/A
Canada,2011,43.3,2.3,18.28,12.5,Americas,OECD,"$41,330.00 ","34,538,622.00",N/A
Canada,2011,31.3,N/A,N/A,N/A,Americas,OECD,"$41,330.00 ","34,538,622.00",N/A
Canada,2011,35.3,N/A,N/A,N/A,Americas,OECD,"$41,330.00 ","34,538,622.00",N/A
Canada,2011,43.2,N/A,N/A,N/A,Americas,OECD,"$41,330.00 ","34,538,622.00",N/A
Canada,2012,31.6,1.18,5.38,20.1,Americas,OECD,"$41,622.00 ","34,900,705.00",N/A
Canada,2012,35.4,1.46,6.69,17.9,Americas,OECD,"$41,622.00 ","34,900,705.00",N/A
Canada,2012,43.3,2.3,17.58,12.6,Americas,OECD,"$41,622.00 ","34,900,705.00",N/A
Canada,2012,31.7,N/A,N/A,N/A,Americas,OECD,"$41,622.00 ","34,900,705.00",N/A
Canada,2012,35.5,N/A,N/A,N/A,Americas,OECD,"$41,622.00 ","34,900,705.00",N/A
Canada,2012,43.1,N/A,N/A,N/A,Americas,OECD,"$41,622.00 ","34,900,705.00",N/A
Canada,2013,33.8,1.32,6.12,19.02,Americas,OECD,"$42,114.00 ","35,296,536.00",N/A
Canada,2013,32.1,1.2,5.51,19.74,Americas,OECD,"$42,114.00 ","35,296,536.00",N/A
Canada,2013,37.3,1.59,7.51,17.12,Americas,OECD,"$42,114.00 ","35,296,536.00",N/A
Canada,2013,35.8,1.47,6.95,17.56,Americas,OECD,"$42,114.00 ","35,296,536.00",N/A
Canada,2013,31.8,1.19,5.54,19.8,Americas,OECD,"$42,163.00 ","35,255,495.00",N/A
Canada,2013,35.8,1.47,6.85,17.8,Americas,OECD,"$42,163.00 ","35,255,495.00",N/A
Canada,2013,43.7,2.37,18.44,12.3,Americas,OECD,"$42,163.00 ","35,255,495.00",N/A
Canada,2013,32,N/A,N/A,N/A,Americas,OECD,"$42,163.00 ","35,255,495.00",N/A
Canada,2013,35.9,N/A,N/A,N/A,Americas,OECD,"$42,163.00 ","35,255,495.00",N/A
Canada,2013,43.6,N/A,N/A,N/A,Americas,OECD,"$42,163.00 ","35,255,495.00",N/A
Canada,2013,34.02,1.33,6.17,18.94,Americas,OECD,"$42,114.00 ","35,296,536.00",N/A
Canada,2014,31.1,1.15,5.27,20.4,Americas,OECD,"$42,947.00 ","35,604,728.00",N/A
Canada,2014,35.2,1.43,6.59,18.2,Americas,OECD,"$42,947.00 ","35,604,728.00",N/A
Canada,2014,42.7,2.18,15.69,13.2,Americas,OECD,"$42,947.00 ","35,604,728.00",N/A
Canada,2014,31.3,N/A,N/A,N/A,Americas,OECD,"$42,947.00 ","35,604,728.00",N/A
Canada,2014,35.3,N/A,N/A,N/A,Americas,OECD,"$42,947.00 ","35,604,728.00",N/A
Canada,2014,42.7,N/A,N/A,N/A,Americas,OECD,"$42,947.00 ","35,604,728.00",N/A
Canada,2015,31.4,1.16,5.36,20.2,Americas,OECD,"$42,828.00 ","35,949,709.00",N/A
Canada,2015,35.4,1.45,6.73,18.1,Americas,OECD,"$42,828.00 ","35,949,709.00",N/A
Canada,2015,43.6,2.33,18.4,12.5,Americas,OECD,"$42,828.00 ","35,949,709.00",N/A
Canada,2015,31.8,N/A,N/A,N/A,Americas,OECD,"$42,828.00 ","35,949,709.00",N/A
Canada,2015,35.7,N/A,N/A,N/A,Americas,OECD,"$42,828.00 ","35,949,709.00",N/A
Canada,2015,43.5,N/A,N/A,N/A,Americas,OECD,"$42,828.00 ","35,949,709.00",N/A
Canada,2016,30.6,1.12,5.15,20.6,Americas,OECD,"$42,896.00 ","36,289,822.00",N/A
Canada,2016,34.7,1.4,6.42,18.4,Americas,OECD,"$42,896.00 ","36,289,822.00",N/A
Canada,2016,43.2,2.29,18.28,12.6,Americas,OECD,"$42,896.00 ","36,289,822.00",N/A
Canada,2016,30.7,1.13,5.06,20.67,Americas,OECD,"$42,787.00 ","36,382,940.00",N/A
Canada,2017,30.9,1.14,5.18,20.4,Americas,OECD,"$43,642.00 ","36,732,088.00",N/A
Canada,2017,35.2,1.44,6.5,18.2,Americas,OECD,"$43,642.00 ","36,732,088.00",N/A
Canada,2017,43.9,2.35,17.81,12.5,Americas,OECD,"$43,642.00 ","36,732,088.00",N/A
Canada,2017,31,1.14,5.08,20.61,Americas,OECD,"$43,642.00 ","36,732,088.00",N/A
Cape Verde,2015,46,N/A,10.04,N/A,Africa,Non-OECD,"$5,915.00 ","532,913.00",N/A
Cape Verde,2015,39,N/A,1.89,N/A,Africa,Non-OECD,"$5,915.00 ","532,913.00",N/A
Cape Verde,2015,45,N/A,21.39,N/A,Africa,Non-OECD,"$5,915.00 ","532,913.00",N/A
Chad,2011,43.32,2.23,10.04,14.57,Africa,Non-OECD,"$1,853.00 ","12,360,986.00",N/A
Chile,2011,48.7,2.95,11.77,13.34,Americas,OECD,"$20,343.00 ","17,233,584.00",N/A
Chile,2011,46.5,2.63,10.53,14.13,Americas,OECD,"$20,343.00 ","17,233,584.00",N/A
Chile,2011,47.49,2.76,10.86,13.9,Americas,OECD,"$20,343.00 ","17,233,584.00",N/A
Chile,2011,45.98,2.54,9.88,14.74,Americas,OECD,"$20,343.00 ","17,233,584.00",N/A
Chile,2011,46.9,2.68,10.45,14.2,Americas,OECD,"$20,343.00 ","17,233,584.00",N/A
Chile,2011,47.1,N/A,N/A,N/A,Americas,OECD,"$20,438.00 ","17,153,357.00",N/A
Chile,2011,48.1,N/A,N/A,N/A,Americas,OECD,"$20,438.00 ","17,153,357.00",N/A
Chile,2011,50.2,N/A,N/A,N/A,Americas,OECD,"$20,438.00 ","17,153,357.00",N/A
Chile,2011,47.62,2.78,11.02,13.82,Americas,OECD,"$20,343.00 ","17,233,584.00",N/A
Chile,2013,48.3,2.86,11.1,13.69,Americas,OECD,"$21,862.00 ","17,571,512.00",N/A
Chile,2013,45.9,2.54,10.09,14.48,Americas,OECD,"$21,862.00 ","17,571,512.00",N/A
Chile,2013,47.16,2.71,10.46,14.15,Americas,OECD,"$21,862.00 ","17,571,512.00",N/A
Chile,2013,45.7,2.51,9.56,14.94,Americas,OECD,"$21,862.00 ","17,571,512.00",N/A
Chile,2013,46.6,2.61,10.02,14.5,Americas,OECD,"$21,862.00 ","17,571,512.00",N/A
Chile,2013,46.5,N/A,N/A,N/A,Americas,OECD,"$21,998.00 ","17,462,982.00",N/A
Chile,2013,47.5,N/A,N/A,N/A,Americas,OECD,"$21,998.00 ","17,462,982.00",N/A
Chile,2013,49.8,N/A,N/A,N/A,Americas,OECD,"$21,998.00 ","17,462,982.00",N/A
Chile,2013,47.26,2.73,10.58,14.09,Americas,OECD,"$21,862.00 ","17,571,512.00",N/A
Chile,2015,48.5,2.91,11.53,13.46,Americas,OECD,"$22,257.00 ","17,969,356.00",N/A
Chile,2015,46.2,2.58,10.43,14.29,Americas,OECD,"$22,257.00 ","17,969,356.00",N/A
Chile,2015,47.49,2.76,11.06,13.74,Americas,OECD,"$22,257.00 ","17,969,356.00",N/A
Chile,2015,45.88,2.54,10.07,14.58,Americas,OECD,"$22,257.00 ","17,969,356.00",N/A
Chile,2015,45.3,2.45,9.44,15,Americas,OECD,"$22,257.00 ","17,969,356.00",N/A
Chile,2015,46.3,N/A,N/A,N/A,Americas,OECD,"$22,516.00 ","17,762,681.00",N/A
Chile,2015,48.6,N/A,N/A,N/A,Americas,OECD,"$22,516.00 ","17,762,681.00",N/A
Chile,2015,45.4,2.47,10.03,14.57,Americas,OECD,"$22,257.00 ","17,969,356.00",N/A
Chile,2015,47.65,2.79,11.29,13.64,Americas,OECD,"$22,257.00 ","17,969,356.00",N/A
Chile,2017,46.49,2.63,10.15,14.41,Americas,OECD,"$22,297.00 ","18,470,436.00",N/A
Chile,2017,45.12,2.44,9.29,15.21,Americas,OECD,"$22,297.00 ","18,470,436.00",N/A
Chile,2017,45.4,2.47,9.45,15,Americas,OECD,"$22,297.00 ","18,470,436.00",N/A
Chile,2017,46,2.55,10.31,14.36,Americas,OECD,"$22,297.00 ","18,470,436.00",N/A
Chile,2017,46.59,2.64,10.25,14.36,Americas,OECD,"$22,297.00 ","18,470,436.00",N/A
China,2010,48.1,N/A,N/A,N/A,Asia,Non-OECD,"$9,344.00 ","1,359,755,102.00",N/A
China,2010,38,N/A,5.62,19.87,Asia,Non-OECD,"$9,344.00 ","1,359,755,102.00",N/A
China,2010,33,1.04,4.37,22.22,Asia,Non-OECD,"$9,344.00 ","1,359,755,102.00",N/A
China,2010,43.74,2.28,9.65,14.3,Asia,Non-OECD,"$9,282.00 ","1,368,810,624.00",N/A
China,2010,40.61,1.94,7.26,16.92,Asia,Non-OECD,"$9,282.00 ","1,368,810,624.00",N/A
China,2010,35.74,1.51,6,18.86,Asia,Non-OECD,"$9,282.00 ","1,368,810,624.00",N/A
China,2010,52,N/A,N/A,N/A,Asia,Non-OECD,"$9,344.00 ","1,359,755,102.00",N/A
China,2010,48,N/A,N/A,N/A,Asia,Non-OECD,"$9,344.00 ","1,359,755,102.00",N/A
China,2010,50,N/A,N/A,N/A,Asia,Non-OECD,"$9,344.00 ","1,359,755,102.00",N/A
China,2011,47.7,N/A,N/A,N/A,Asia,Non-OECD,"$10,179.00 ","1,367,480,264.00",N/A
China,2011,39,N/A,6.13,19.33,Asia,Non-OECD,"$10,179.00 ","1,367,480,264.00",N/A
China,2011,37,N/A,4.25,22.61,Asia,Non-OECD,"$10,179.00 ","1,367,480,264.00",N/A
China,2011,54.8,N/A,N/A,N/A,Asia,Non-OECD,"$10,179.00 ","1,367,480,264.00",N/A
China,2011,51.4,3.86,28.31,9.36,Asia,Non-OECD,"$10,112.00 ","1,376,497,664.00",N/A
China,2011,42.4,2.12,8.9,15.04,Asia,Non-OECD,"$10,112.00 ","1,376,497,664.00",N/A
China,2011,38.5,1.74,6.72,17.7,Asia,Non-OECD,"$10,112.00 ","1,376,497,664.00",N/A
China,2011,35.56,1.49,5.91,18.99,Asia,Non-OECD,"$10,112.00 ","1,376,497,664.00",N/A
China,2012,47.4,N/A,N/A,N/A,Asia,Non-OECD,"$10,917.00 ","1,375,198,619.00",N/A
China,2012,N/A,N/A,5.88,19.65,Asia,Non-OECD,"$10,917.00 ","1,375,198,619.00",N/A
China,2012,N/A,1.02,4.21,22.71,Asia,Non-OECD,"$10,917.00 ","1,375,198,619.00",N/A
China,2012,42.23,2.1,8.94,15.03,Asia,Non-OECD,"$10,846.00 ","1,384,206,336.00",N/A
China,2012,39.5,1.83,7.08,17.2,Asia,Non-OECD,"$10,846.00 ","1,384,206,336.00",N/A
China,2012,35.35,1.47,5.88,19.01,Asia,Non-OECD,"$10,846.00 ","1,384,206,336.00",N/A
China,2012,48,N/A,N/A,N/A,Asia,Non-OECD,"$10,917.00 ","1,375,198,619.00",N/A
China,2012,45,N/A,N/A,N/A,Asia,Non-OECD,"$10,917.00 ","1,375,198,619.00",N/A
China,2012,48,N/A,N/A,N/A,Asia,Non-OECD,"$10,917.00 ","1,375,198,619.00",N/A
China,2013,43,2.19,10.56,13.97,Asia,Non-OECD,"$11,624.00 ","1,391,883,392.00",N/A
China,2013,39.9,1.84,8.79,15.55,Asia,Non-OECD,"$11,624.00 ","1,391,883,392.00",N/A
China,2013,42.1,2.06,8.8,15.13,Asia,Non-OECD,"$11,624.00 ","1,391,883,392.00",N/A
China,2013,38.8,1.73,7.37,16.82,Asia,Non-OECD,"$11,624.00 ","1,391,883,392.00",N/A
China,2013,47.3,N/A,10.79,13.83,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2013,N/A,N/A,7.41,17.54,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2013,N/A,N/A,5.83,19.38,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2013,39.73,1.83,7.45,16.56,Asia,Non-OECD,"$11,624.00 ","1,391,883,392.00",N/A
China,2013,33.97,1.37,5.47,19.68,Asia,Non-OECD,"$11,624.00 ","1,391,883,392.00",N/A
China,2013,36.69,1.57,6.49,18.08,Asia,Non-OECD,"$11,624.00 ","1,391,883,392.00",N/A
China,2013,46.36,N/A,N/A,N/A,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2013,43.55,2.24,9.68,14.29,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2013,40.07,N/A,N/A,N/A,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2013,36.48,1.55,6.16,18.49,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2013,37.44,N/A,N/A,N/A,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2013,37.7,1.63,7.06,17.44,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2013,43.3,N/A,11.03,N/A,Asia,Non-OECD,"$11,624.00 ","1,391,883,392.00",N/A
China,2013,37.14,N/A,N/A,N/A,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2013,35.78,N/A,N/A,N/A,Asia,Non-OECD,"$11,701.00 ","1,382,793,212.00",N/A
China,2014,46.9,N/A,10.74,14.06,Asia,Non-OECD,"$12,489.00 ","1,390,110,388.00",N/A
China,2014,N/A,N/A,8.65,16.66,Asia,Non-OECD,"$12,489.00 ","1,390,110,388.00",N/A
China,2014,N/A,N/A,5.49,19.95,Asia,Non-OECD,"$12,489.00 ","1,390,110,388.00",N/A
China,2014,39.17,1.77,7.32,16.74,Asia,Non-OECD,"$12,405.00 ","1,399,453,952.00",N/A
China,2014,33.76,1.35,5.46,19.73,Asia,Non-OECD,"$12,405.00 ","1,399,453,952.00",N/A
China,2014,36.43,1.54,6.53,18.06,Asia,Non-OECD,"$12,405.00 ","1,399,453,952.00",N/A
China,2015,46.2,N/A,10.44,14.22,Asia,Non-OECD,"$13,285.00 ","1,397,028,553.00",N/A
China,2015,N/A,N/A,8.44,16.84,Asia,Non-OECD,"$13,285.00 ","1,397,028,553.00",N/A
China,2015,N/A,N/A,5.32,20.24,Asia,Non-OECD,"$13,285.00 ","1,397,028,553.00",N/A
China,2015,38.59,1.72,7.05,17.08,Asia,Non-OECD,"$13,192.00 ","1,406,847,872.00",N/A
China,2015,33.24,1.32,5.29,20.02,Asia,Non-OECD,"$13,192.00 ","1,406,847,872.00",N/A
China,2015,36.16,1.52,6.37,18.27,Asia,Non-OECD,"$13,192.00 ","1,406,847,872.00",N/A
China,2016,46.5,N/A,10.73,14.11,Asia,Non-OECD,"$14,114.00 ","1,403,500,365.00",N/A
China,2016,N/A,N/A,9.47,16.37,Asia,Non-OECD,"$14,114.00 ","1,403,500,365.00",N/A
China,2016,N/A,N/A,5.41,20.07,Asia,Non-OECD,"$14,114.00 ","1,403,500,365.00",N/A
China,2017,46.7,N/A,10.9,13.97,Asia,Non-OECD,"$14,882.00 ","1,421,021,696.00",N/A
China,2017,N/A,N/A,9.48,16.21,Asia,Non-OECD,"$14,882.00 ","1,421,021,696.00",N/A
China,2017,N/A,N/A,5.62,19.7,Asia,Non-OECD,"$14,882.00 ","1,421,021,696.00",N/A
Colombia,2010,54,4.04,18.21,10.5,Americas,Non-OECD,"$10,957.00 ","45,222,700.00",N/A
Colombia,2010,50.8,3.33,14.98,11.87,Americas,Non-OECD,"$10,957.00 ","45,222,700.00",N/A
Colombia,2010,57.3,4.93,22.17,9.28,Americas,Non-OECD,"$10,957.00 ","45,222,700.00",N/A
Colombia,2010,54.1,4.06,18.39,10.48,Americas,Non-OECD,"$10,957.00 ","45,222,700.00",N/A
Colombia,2010,54.6,4.17,17.94,10.4,Americas,Non-OECD,"$10,791.00 ","45,918,097.00",N/A
Colombia,2010,52.3,3.62,15.08,11.5,Americas,Non-OECD,"$10,791.00 ","45,918,097.00",N/A
Colombia,2010,56,4.61,20.76,9.6,Americas,Non-OECD,"$10,957.00 ","45,222,700.00",N/A
Colombia,2010,56,N/A,N/A,N/A,Americas,Non-OECD,"$10,791.00 ","45,918,097.00",N/A
Colombia,2010,47,N/A,N/A,N/A,Americas,Non-OECD,"$10,791.00 ","45,918,097.00",N/A
Colombia,2010,54,N/A,N/A,N/A,Americas,Non-OECD,"$10,791.00 ","45,918,097.00",N/A
Colombia,2010,54.73,4.21,18.09,10.33,Americas,Non-OECD,"$10,957.00 ","45,222,700.00",N/A
Colombia,2011,53.4,3.92,16.6,10.8,Americas,Non-OECD,"$11,464.00 ","46,406,646.00",N/A
Colombia,2011,51.2,3.41,14.05,11.9,Americas,Non-OECD,"$11,464.00 ","46,406,646.00",N/A
Colombia,2011,54.9,4.29,19.1,10.1,Americas,Non-OECD,"$11,650.00 ","45,662,748.00",N/A
Colombia,2011,53.52,3.92,16.78,10.8,Americas,Non-OECD,"$11,650.00 ","45,662,748.00",N/A
Colombia,2012,52.6,3.75,16.37,11,Americas,Non-OECD,"$11,790.00 ","46,881,475.00",N/A
Colombia,2012,50.4,3.27,13.85,12.1,Americas,Non-OECD,"$11,790.00 ","46,881,475.00",N/A
Colombia,2012,53.9,4.09,18.77,10.3,Americas,Non-OECD,"$11,997.00 ","46,075,724.00",N/A
Colombia,2012,52.75,3.77,16.39,10.97,Americas,Non-OECD,"$11,997.00 ","46,075,724.00",N/A
Colombia,2013,55.2,4.34,19.13,10.04,Americas,Non-OECD,"$12,431.00 ","46,495,492.00",N/A
Colombia,2013,51.1,3.41,15.4,11.62,Americas,Non-OECD,"$12,431.00 ","46,495,492.00",N/A
Colombia,2013,57.2,4.97,22.12,9.08,Americas,Non-OECD,"$12,431.00 ","46,495,492.00",N/A
Colombia,2013,53.6,3.97,18.15,10.46,Americas,Non-OECD,"$12,431.00 ","46,495,492.00",N/A
Colombia,2013,52.7,3.74,15.94,11.1,Americas,Non-OECD,"$12,209.00 ","47,342,981.00",N/A
Colombia,2013,50.4,3.28,13.85,12.1,Americas,Non-OECD,"$12,209.00 ","47,342,981.00",N/A
Colombia,2013,54,4.12,18.25,10.3,Americas,Non-OECD,"$12,431.00 ","46,495,492.00",N/A
Colombia,2013,52.82,3.79,16.42,10.97,Americas,Non-OECD,"$12,431.00 ","46,495,492.00",N/A
Colombia,2014,52.6,3.74,15.92,11.1,Americas,Non-OECD,"$12,666.00 ","47,791,911.00",N/A
Colombia,2014,50.3,3.25,13.83,12.2,Americas,Non-OECD,"$12,666.00 ","47,791,911.00",N/A
Colombia,2014,54,4.08,18.22,10.4,Americas,Non-OECD,"$12,888.00 ","46,967,708.00",N/A
Colombia,2014,52.73,3.76,16.26,11.05,Americas,Non-OECD,"$12,888.00 ","46,967,708.00",N/A
Colombia,2015,51,3.42,14.68,11.7,Americas,Non-OECD,"$12,922.00 ","48,228,697.00",N/A
Colombia,2015,48.7,2.96,12.51,12.9,Americas,Non-OECD,"$12,922.00 ","48,228,697.00",N/A
Colombia,2015,52.4,3.72,16.71,11,Americas,Non-OECD,"$13,115.00 ","47,520,668.00",N/A
Colombia,2015,51.1,3.43,14.71,11.68,Americas,Non-OECD,"$13,115.00 ","47,520,668.00",N/A
Colombia,2016,50.7,3.35,14.23,11.9,Americas,Non-OECD,"$13,077.00 ","48,653,419.00",N/A
Colombia,2016,48.3,2.92,12.18,13.1,Americas,Non-OECD,"$13,077.00 ","48,653,419.00",N/A
Colombia,2016,52.1,3.61,16.14,11.3,Americas,Non-OECD,"$13,206.00 ","48,175,048.00",N/A
Colombia,2016,50.84,3.37,14.43,11.87,Americas,Non-OECD,"$13,206.00 ","48,175,048.00",N/A
Colombia,2017,49.56,3.13,13.16,12.43,Americas,Non-OECD,"$13,184.00 ","48,909,844.00",N/A
Colombia,2017,47.2,2.75,11.43,13.54,Americas,Non-OECD,"$13,184.00 ","48,909,844.00",N/A
Colombia,2017,51.1,3.41,15.05,11.7,Americas,Non-OECD,"$13,184.00 ","48,909,844.00",N/A
Colombia,2017,49.72,3.16,13.42,12.34,Americas,Non-OECD,"$13,184.00 ","48,909,844.00",N/A
Colombia,2018,52,3.62,16.2,11.3,Americas,Non-OECD,"$13,330.00 ","49,661,056.00",N/A
Comoros,2014,45.33,2.48,11.26,13.55,Africa,Non-OECD,"$2,526.00 ","759,390.00",N/A
"Congo, Democratic Republic of the",2013,42.1,2.06,8.73,15.52,Africa,Non-OECD,$741.00 ,"71,358,808.00",N/A
"Congo, Republic of the",2011,48.94,3.05,12.83,12.42,Africa,Non-OECD,"$5,354.00 ","4,394,842.00",N/A
Costa Rica,2010,48.1,2.85,11.96,13,Americas,Non-OECD,"$13,000.00 ","4,545,280.00",N/A
Costa Rica,2010,46.3,2.56,10.69,14,Americas,Non-OECD,"$13,000.00 ","4,545,280.00",N/A
Costa Rica,2010,49.9,3.15,13.46,12.2,Americas,Non-OECD,"$13,000.00 ","4,545,280.00",N/A
Costa Rica,2010,48.2,2.86,12.25,13,Americas,Non-OECD,"$13,000.00 ","4,545,280.00",N/A
Costa Rica,2010,49.2,3.01,13.29,12.5,Americas,Non-OECD,"$12,909.00 ","4,577,371.00",N/A
Costa Rica,2010,47.2,N/A,N/A,N/A,Americas,Non-OECD,"$13,000.00 ","4,545,280.00",N/A
Costa Rica,2010,48.16,2.86,12.09,12.99,Americas,Non-OECD,"$12,909.00 ","4,577,371.00",N/A
Costa Rica,2010,48.9,N/A,N/A,N/A,Americas,Non-OECD,"$13,000.00 ","4,545,280.00",N/A
Costa Rica,2010,50.8,N/A,N/A,N/A,Americas,Non-OECD,"$13,000.00 ","4,545,280.00",N/A
Costa Rica,2011,48.6,2.96,12.83,12.5,Americas,Non-OECD,"$13,397.00 ","4,600,474.00",N/A
Costa Rica,2011,46.7,2.63,11.15,13.5,Americas,Non-OECD,"$13,397.00 ","4,600,474.00",N/A
Costa Rica,2011,50,3.18,14.1,11.9,Americas,Non-OECD,"$13,303.00 ","4,633,086.00",N/A
Costa Rica,2011,48,N/A,N/A,N/A,Americas,Non-OECD,"$13,397.00 ","4,600,474.00",N/A
Costa Rica,2011,48.72,2.96,12.79,12.5,Americas,Non-OECD,"$13,303.00 ","4,633,086.00",N/A
Costa Rica,2012,48.6,2.94,12.83,12.6,Americas,Non-OECD,"$13,878.00 ","4,654,122.00",N/A
Costa Rica,2012,46.7,2.63,11.15,13.6,Americas,Non-OECD,"$13,878.00 ","4,654,122.00",N/A
Costa Rica,2012,50.2,3.22,14.5,11.8,Americas,Non-OECD,"$13,778.00 ","4,688,003.00",N/A
Costa Rica,2012,48.3,N/A,N/A,N/A,Americas,Non-OECD,"$13,878.00 ","4,654,122.00",N/A
Costa Rica,2012,48.62,2.95,12.78,12.57,Americas,Non-OECD,"$13,778.00 ","4,688,003.00",N/A
Costa Rica,2013,49.3,3.04,12.98,12.3,Americas,Non-OECD,"$14,035.00 ","4,706,401.00",N/A
Costa Rica,2013,47.5,2.74,11.8,13.2,Americas,Non-OECD,"$14,035.00 ","4,706,401.00",N/A
